Mixture	B	Endothelial	Fibroblasts	Mono/Macro	Tprolif	CD4Tconv	CD8Tex	Malignant	P-value	Correlation	RMSE	Absolute score (sig.score)
value...40	0.145180082421626	0.239780416138295	0.106882936730238	0.237227453069578	0	0.0555648615191019	0.187118216499179	0.278770872436946	0	0.499577731482349	0.86757705277929	1.25052483881496
value...41	0.277962632457189	0.188779180028316	0.049216231301925	0.222456882700992	0	0.0146026796290003	0.33205254015329	0.154371560085432	0	0.563278686181769	0.827069849285346	1.23944170635614
value...42	0	0.38369384587725	0.141248806826577	0.127146602181938	0.0526613629859721	0	0	0.533147102241839	0	0.383363640042925	0.952284508318919	1.23789772011358
value...43	0.140139103888562	0.280975473196518	0.0756455870633296	0.205850824942418	0	0.0718157977594266	0.12664764627087	0.341991168718255	0	0.44833092093147	0.897880337893755	1.24306560183938
value...44	0.0836501316686485	0.308346573736114	0.117402262872797	0.274164897797659	0	0.0437479783953543	0.071764239121558	0.36970755152608	0	0.457331196973631	0.896354875580382	1.26878363511821
value...45	0.193506621045449	0.200829851345978	0.048062792418717	0.222396381808855	0	0.087678744074582	0.361522062633045	0.11836473359714	0	0.58681195832362	0.810448010593782	1.23236118692377
value...46	0.0705719395452185	0.268963553476645	0.0925033294558347	0.32555223418582	0	0.0660318030126871	0.188111433688917	0.257766390991936	0	0.501992832021846	0.868707317560807	1.26950068435706
value...47	0.218963754440695	0.170408053769008	0.0783967965242286	0.194807205602432	0	0.0585591663267574	0.391227862210277	0.106723635347229	0	0.590178556044131	0.808207281413443	1.21908647422063
value...48	0.071558983713005	0.275886005428456	0.0938714467465866	0.066177199149942	0.0244549139398376	0	0.270302800483624	0.436399315711692	0	0.408313481113333	0.923550465457996	1.23865066517314
value...49	0.0136457468437998	0.287228014827185	0.113673528510135	0.33804846555146	0	0.0112514434615986	0.242358113813179	0.268369804326975	0	0.4953413340291	0.875752598191042	1.27457511733433
value...50	0	0.408368991454538	0.0994474735257281	0.0922052107797581	0.0868647012817485	0	0.000572421073415568	0.554991192949677	0	0.346084305946285	0.972661000696615	1.24244999106486
value...51	0.296259665149267	0.130087838555132	0.051223186469401	0.327688129096153	0	0.284242413277963	0.147581519164479	0.0110522803926871	0	0.629178797475322	0.777792594229368	1.24813503210508
value...52	0.0213106201343187	0.395757527398786	0.119687187092155	0.235733855391355	0	0	0.0949120292138342	0.399270583323134	0	0.404658757907362	0.933186805335078	1.26667180255358
value...53	0.270032809914078	0.184141328159667	0.0413660733168155	0.385195206547036	0	0	0.388597484902034	0.0204091313640575	0	0.642476769180541	0.768579219000436	1.28974203420369
value...54	0.109248367647145	0.167061270096998	0.0500589027969098	0.444023747316291	0	0.047689570979667	0.296280202850643	0.173150227577188	0	0.594863368608327	0.807465104214002	1.28751228926484
value...55	0	0.411589091674806	0.0878676722520735	0.207156676634224	0.0619509182494429	0.00332695907465022	0.0468094338388074	0.429431754095637	0	0.384947615428401	0.944061769562332	1.24813250581964
value...56	0.154522357344266	0.133923365836736	0.0249187870608356	0.45910466833217	0	0.126015989166924	0.179613485440341	0.202555007509144	0	0.551076692422613	0.841328300123369	1.28065366069041
value...57	0.17964256601626	0.124299768922654	0.0279420090718449	0.409597205620379	0	0.0702548914875211	0.353432981223572	0.0951904294935621	0	0.592368885295491	0.813033992176019	1.26035985183579
