Mixture	B	CD4Tconv	CD8T	DC	Endothelial	Epithelial	NK	Plasma	Malignant	Mono/Macro	P-value	Correlation	RMSE	Absolute score (sig.score)
value...45	0.24825459811482	0.215162458310032	0.0865000903065524	0.391219575585342	0.292060361038341	0	0.184888657761568	0.00738647601928938	0.124862312771336	0.233879455707841	0	0.907813350152351	0.896782598657829	1.78421398561512
value...46	0.0436772680214165	0.0598639383761593	0.00637283874975361	0.0731739592363225	0.147036046187294	0.0620669109818975	0.0291373018075423	0.00157973071393115	1.32547612273075	0.0871929987250954	0	0.826368042848207	0.889653807526865	1.83557711553016
value...47	0.194130724629159	0.157887369080823	0.00470130326800597	0.306277701199385	0.0851828594338339	0.230539286070048	0.0701974477734672	0.00458658597592687	0.693385980755012	0.111484882104286	0	0.856854380847249	0.911995080020931	1.85837414028995
value...48	0.104610631528537	0.132761862769101	0	0.30479427200878	0.136227739254984	0.0998021698647777	0.180632150664773	0.000574674210309766	0.635300251055919	0.245512804620179	0	0.871680982830683	0.907593504666261	1.84021655597736
value...49	0.162769851027303	0.0640251835233714	0.0209366096932227	0.1627792818326	0.317439691738118	0.018991050003069	0.0267651702765027	0.00416764731916326	0.86421830943028	0.162308376912338	0	0.834997367208821	0.908668494028175	1.80440117175597
value...50	0.106586143994178	0.0840048376414272	0	0.166205223281523	0.138030295293322	0.269336486324575	0.0984615181089861	0.00605995502615189	0.62693603176068	0.404267154540152	0	0.862479883560822	0.906210242616872	1.899887645971
value...51	0.266952284136325	0.108863996477017	0	0.421434385050423	0.254589859078726	0.342811210941682	0.213410394137149	0.00666966983834423	0.168916518082521	0.0938194905882408	0	0.897828225628551	0.910538537454601	1.87746780833043
value...52	0.174443085782922	0.111420899033544	0.0641387449143454	0.25702983900343	0.0795696280418424	0.228937934067819	0.094793048044995	0.00117457660395133	0.701782108980239	0.14499196244583	0	0.857890101020488	0.91182300943473	1.85828182691892
value...53	0.0682022398676509	0.0549518939144413	0	0.246091665630073	0.264475803419859	0.117273232175943	0.0785129551685616	0.002237535360307	0.813113999860318	0.217287404686831	0	0.856731197553624	0.906392946271461	1.86214673008399
value...54	0.0511783451571755	0.0900871767089298	0.000998513144708113	0.201829829053325	0.126065418134474	0.0702295929459655	0.0567044856270518	0.00101646947089454	1.20864402351676	0.0313216869161927	0	0.831272339346414	0.896008518964878	1.83807554067547
value...55	0.0813700136424714	0.124070923368557	0.00762349101036348	0.210627843697863	0.307491174586786	0.0966417275421801	0.136546777634515	0.00140786188151827	0.656756112330789	0.215157770748542	0	0.862171557003877	0.911454534193124	1.83769369644359
value...56	0.150127001767969	0.0415833392767288	0.0090863111937634	0.34112082135576	0.253017784250155	0.217697552552175	0.0269922805686089	0.00609846087177825	0.622216427734089	0.202028886592298	0	0.865096290715755	0.909357465519942	1.86996886616333
value...57	0.263986797559949	0.260612470451507	0	0.177094706930218	0.151304250466204	0.141220789660609	0.224052749019832	0.00332454858449823	0.208670994634042	0.416040949135434	0	0.907222517796399	0.900622066833705	1.84630825644229
value...58	0.0587786392171894	0	0	0.0531458632683884	0.132618084527791	0.0272300696236978	0	0.000122950323922848	1.54304429002639	0.0223104297695023	0	0.81512365379771	0.879061338666809	1.83725032675688
value...59	0.0628945644782104	0.200086456242579	0.059379852331971	0.172994720865141	0.0743094618067647	0.161270659713653	0.0286770068115358	0.00101471240998755	1.00439730322787	0.100586128405189	0	0.838940222722738	0.905014683074638	1.86561086629291
value...60	0.0991492246772917	0.075990815700694	0.00674092827708643	0.20950290914034	0.11178273669201	0.00811684140530453	0.082151781555666	0.00249570920817555	1.13521167017676	0.0712166527624689	0	0.823077284214761	0.900341733434431	1.80235926959579
value...61	0.157211620090126	0.0778452077890086	0	0.180649070983293	0.225299478270077	0.128397953541162	0.0335464221349686	0.00089440474460383	0.853027282446704	0.17516536250121	0	0.851375018048047	0.907578402635501	1.83203680250115
value...62	0.105387282049359	0.0632551417037418	0.00655788475030854	0.24098104318619	0.157656210218478	0.158391972819689	0.022956744033359	0.000372624800377582	1.00914064766361	0.0891907033893604	0	0.842433573450325	0.90256412939284	1.85389025461447
value...63	0.111176971063349	0.134488434455853	0.0435613648831478	0.212958349032325	0.219241930293298	0.00457572765472954	0.0736841689626195	0.00405954060951392	0.902985136792014	0.0943362433275843	0	0.821103395633234	0.910623003998397	1.80106786707443
value...64	0.204020323682621	0.0815225962306639	0	0.111549101553107	0.465356183659851	0.102136893946105	0.00554277343873908	0.00332553163209131	0.653212769619832	0.201534341093488	0	0.855191425560176	0.911924254504929	1.8282005148565
value...65	0.0874846102139306	0.0389599764036527	0	0.0718490135722503	0.0917868883274141	0	0.0266051208035679	0	1.46011718666747	0.0275567033926337	0	0.796407660596683	0.887219192868415	1.80435949938092
value...66	0.102050337732367	0.0747413162214521	0.0119815342123239	0.245209722125142	0.202127226875231	0.135603452171928	0.0746622395061753	0.00463045207919081	0.816105152660204	0.201134235240678	0	0.837866402196486	0.909671413626622	1.86824566882469
value...67	0.165683336657407	0.196466456725023	0.144893511184532	0.486765282463726	0.0720002063865238	0	0.0974374412475464	0.00210414168902998	0.0935783520607876	0.548463293348272	0	0.916078658068313	0.873827531709886	1.80739202176285
value...68	0.100771461532786	0.0466952028281186	0.0147833020289555	0.148884743359376	0.173316228488965	0.0552299882462543	0.028585108592263	0.000544751280086154	1.07702227621424	0.188766979399954	0	0.83569616734377	0.900082828669003	1.834600041971
value...69	0.139635215790727	0.202396799852826	0	0.385901875125155	0.253068497451274	0.0585687351959905	0.108705254802067	0.00559138655417894	0.476500063561974	0.19013052216407	0	0.873908182607243	0.910263709798032	1.82049835049826
value...70	0.138985114497708	0.0535025048534967	0.0147761727305258	0.17539823571028	0.0910590418126433	0.0408656349030318	0.00689584342635596	0.00246590716147268	1.22785767256754	0.0583519537798487	0	0.819624020310993	0.896062353183871	1.8101580814429
value...71	0.0878240271648104	0.222755432719056	0.0988109787926727	0.309373740318252	0.332141209562445	0.242209585430189	0.155346328914016	0.00736259202230657	0.210358621050246	0.197647687510567	0	0.890886748534792	0.911450944625963	1.86383020348456
value...72	0.0835941976820995	0.117963837323727	0.0134589105929888	0.12162110811694	0.193174212868149	0.0382385581384368	0.0901504632864558	0	1.12063332445522	0.0370164643377534	0	0.821646283249533	0.902080926539987	1.81585107680177
value...73	0.140660071198084	0.156218698308536	0.00140467232103444	0.174358283851287	0.257968802282089	0.106733581637725	0.0532697701825138	0	0.647938308447245	0.292298240174858	0	0.869614474272661	0.909848734373321	1.83085042840337
value...74	0.142533434044313	0.0721948468412336	0	0.327835369436195	0.174106719840604	0.0104247684290654	0.092910995504336	0.00135627095452125	0.653596245457978	0.354137758103685	0	0.876876270207178	0.900989692171715	1.82909640861193
value...75	0.0631254161456464	0.0396818118470249	0	0.0906387377241596	0.197723111310397	0.0402921719023483	0.04316154576905	0.001966842416981	1.24888795147851	0.0980939856877923	0	0.816607015075519	0.894737359225173	1.82357157428191
value...76	0.113298716972902	0.153339504330948	0.0235338276569333	0.360236490491311	0.213188275832918	0.0222156218065377	0.0217771069676738	0.00341322006060879	0.664905900001153	0.243312713519414	0	0.872449317724499	0.905586196194541	1.8192213776404
value...77	0.152649475405616	0.276175021613028	0.11460320339431	0.413433108963385	0.158458085158525	0.247740972220116	0.0666293912721853	0.00113655871695471	0	0.406240583592962	0	0.901017226536655	0.895114806062526	1.83706640033708
value...78	0.050946659722205	0.121721243123194	0	0.130898653419734	0.190127352971742	0.0715585978870315	0.0504958007403037	0.000486014870051303	1.09286922667614	0.142109940208963	0	0.833161168828388	0.901086178336045	1.85121348961937
value...79	0.106860020492558	0.071669008548847	0	0.132050239768779	0.129918719260397	0.0126318835123638	0.0161742153634537	0	1.20611049569935	0.13826492472002	0	0.83004347533571	0.895269071009428	1.81367950736577
value...80	0.0319581291639213	0.0590321709687976	9.37857041942298e-06	0.0768107673611621	0.121266630002248	0	0.029728357267331	0.00243329034864277	1.45808960136808	0.0376630154601296	0	0.805596430183003	0.885848793813773	1.81699134051073
value...81	0.0454051382496495	0.196075955179903	0.0155867263779302	0.32300067498227	0.113113362527655	0.0754205611760574	0.07361284364961	0.00379826724838944	0.721297518506062	0.285457067423484	0	0.86046275975662	0.905582852873583	1.85276811532101
value...82	0.122786047607119	0.192474471787048	0.00486809336668954	0.526875240805651	0.143122332491886	0	0.100087538046905	0.00054851646695992	0.0612968343886069	0.682181373707425	0	0.91125982721488	0.865820453176143	1.83424044866829
value...83	0.203166360279843	0.147634233923507	0.0609669023414775	0.329887577446179	0.192618848245896	0.216943642954953	0.0651718449647109	0.00371819744085262	0.541757611103509	0.0713609253176705	0	0.870277113357229	0.915540571976452	1.8332261440186
value...84	0.0825921966356765	0.0908073935310228	0.0358157671722725	0.125419179439328	0.115793689740477	0.0159004581297723	0.0513312400322617	0.00277668739394437	1.10459152549798	0.189100933780447	0	0.825109405787488	0.900797762015018	1.81412907135319
value...85	0.0877443932505324	0.0781709436943859	0.0579092621254674	0.109131335026311	0.119117336488703	0.0253701471957505	0.0141946229767312	0.00307138022443205	1.29357074182582	0.0195584898647386	0	0.789682692779539	0.897655038434147	1.80783865267287
value...86	0.0654002428503602	0.0406403064928108	0	0.146594079870015	0.143132790840236	0.0270375034424768	0.0323037081218121	0.00340698920676898	1.2703316358123	0.0937565486988596	0	0.807251183700722	0.895228876949332	1.82260380533564
value...87	0.0729712724901736	0.110522405824433	0.00602970860298587	0.269505170455302	0.202752215453654	0	0.0208693638627575	0.000956626692609678	0.926020665374103	0.209585756431945	0	0.851168057433296	0.902328803798074	1.81921318518796
value...88	0.279650157465847	0.288409247085379	0.00118112986286494	0.214158441593764	0.305889537734419	0.393344759493726	0.0655776866368785	0.00712381186539696	0	0.314107089327946	0	0.890072240493932	0.908773448770551	1.86944186106622
value...89	0.103473802588656	0.148783171091335	0.0276800514959504	0.25294839936122	0.103923243648007	0.0761831547114743	0.0459212816290004	0.00334652502611356	0.867721165169239	0.202218117629322	0	0.838863126024471	0.90767795571351	1.83219891235032
value...90	0.290634398112218	0.220794326224525	0.00938312353554038	0.457918161711073	0.216488485517957	0	0.281700936537862	0.0021092729992417	0.0334402661361529	0.278534152927533	0	0.912612346048085	0.886913742177585	1.7910031237021
value...91	0.0556702795849701	0.0756783197310665	0.0502913460218207	0.188590402588634	0.373126627544488	0	0.0640810532246642	0.00571397293778324	0.811808113592168	0.187312809075647	0	0.832906572005961	0.90917390234778	1.81227292430124
value...92	0.301896333453623	0.130576663937516	0.0153036238632471	0.510126951274987	0.226603182831207	0.0822117808182938	0.0267436726560609	0.00270929685971039	0.0122811424582383	0.526680898659735	0	0.910214820876497	0.880302183437378	1.83513354681262
value...93	0.0671871153235812	0.0778439563645394	0	0.211397244020451	0.155984442777544	0.0405432450705894	0.0534791005240612	0	1.14475637554721	0.0734051864130714	0	0.828399001531927	0.899031542491194	1.82459666604105
value...94	0.143130626201513	0.184420850591428	0.0470195712374855	0.214776300415297	0.17990160197588	0.123302075453431	0.0122565237738694	0	0.534767283404828	0.374844696418162	0	0.878737333221628	0.906989383801487	1.81441952947189
value...95	0.299544633314604	0.137491339852358	0.0542508781349961	0.355211824141889	0.23973189596793	0.185602740707023	0.132129524836017	0.00922274799541619	0.0145646344216622	0.413595688589793	0	0.894832371505582	0.896354604788247	1.84134590796169
value...96	0.0946438936894283	0.16687166891244	0.0205029142829703	0.347136345130118	0.25025853103712	0.0965873637125778	0.117390035340423	0	0.553501891625805	0.199915934391283	0	0.887674147604639	0.909257784988611	1.84680857812217
value...97	0.0208371665381277	0.0324388377410811	0	0.153961240458171	0.182992645713679	0.0190670389911307	0.0174946944863306	0.00160001614290575	1.31504212582866	0.0743848901194434	0	0.813347660367708	0.891066624605755	1.81781865601953
value...98	0.036670348956305	0.135082316548188	0.0247334653040402	0.13314866963545	0.274000644904999	0.0647419851186265	0.0483754326675675	0.00187141977570566	0.976491436489292	0.137086212946106	0	0.840299573053969	0.9047338921477	1.83220193234628
value...99	0.0472101052019207	0.00397298337176653	0	0.10420408796604	0.141542612560475	0.00890070803962416	0.0223876194814022	0.000609904287121544	1.44827417898957	0.0410544566797507	0	0.806311064490372	0.885607282184079	1.81815665657767
value...100	0.0651876828059633	0.205573633938629	0.162426107125397	0.347394676601407	0.21167811255995	0.168981261392553	0.194856196291949	0.00418871827034467	0.185259662497436	0.312801945879096	0	0.900859220182071	0.901117980030235	1.85834799736273
